cell_id,cell_type
167,cd14-monocytes
168,cd14-monocytes
169,cd14-monocytes
170,cd14-monocytes
171,cd14-monocytes
172,cd14-monocytes
173,cd14-monocytes
174,cd14-monocytes
175,cd14-monocytes
176,cd14-monocytes
177,cd14-monocytes
178,cd14-monocytes
179,cd14-monocytes
180,cd14-monocytes
181,cd14-monocytes
182,cd14-monocytes
183,cd14-monocytes
184,cd14-monocytes
185,cd14-monocytes
186,cd14-monocytes
187,cd14-monocytes
188,cd14-monocytes
189,cd14-monocytes
190,cd14-monocytes
191,cd14-monocytes
192,cd14-monocytes
193,cd14-monocytes
194,cd14-monocytes
195,cd14-monocytes
196,cd14-monocytes
197,cd14-monocytes
198,cd14-monocytes
199,cd14-monocytes
200,cd14-monocytes
201,cd14-monocytes
202,cd4-t-helper
203,cd4-t-helper
204,cd4-t-helper
205,cd4-t-helper
206,cd4-t-helper
207,cd4-t-helper
208,cd4-t-helper
209,cd4-t-helper
210,cd4-t-helper
211,cd4-t-helper
212,cd4-t-helper
213,cd4-t-helper
214,cd4-t-helper
215,cd4-t-helper
216,cd4-t-helper
217,cd4-t-helper
218,cd4-t-helper
219,cd4-t-helper
220,cd4-t-helper
221,cd4-t-helper
222,cd4-t-helper
223,cd4-t-helper
224,cd4-t-helper
225,cd4-t-helper
226,cd4-t-helper
227,cd4-t-helper
228,cd4-t-helper
229,cd4-t-helper
230,cd4-t-helper
231,cd4-t-helper
232,cd4-t-helper
233,cd4-t-helper
234,cd4-t-helper
235,cd4-t-helper
236,cd4-t-helper
237,cd4-t-helper
238,cd4-t-helper
239,cd4-t-helper
240,cd4-t-helper
241,cd4-t-helper
242,cd4-t-helper
243,cd4-t-helper
244,cd4-t-helper
245,cd4-t-helper
246,cd4-t-helper
247,cd4-t-helper
248,cd4-t-helper
249,cd4-t-helper
250,cd4-t-helper
251,cd4-t-helper
252,cd4-t-helper
253,cd4-t-helper
254,cd4-t-helper
255,cd4-t-helper
256,cd4-t-helper
257,cd4-t-helper
258,cd4-t-helper
259,cd4-t-helper
260,cd4-t-helper
261,cd4-t-helper
262,cd4-t-helper
263,cd4-t-helper
264,cd4-t-helper
265,cd4-t-helper
266,cd4-t-helper
267,cd4-t-helper
268,cd4-t-helper
269,cd4-t-helper
270,cd4-t-helper
271,cd4-t-helper
272,cd4-t-helper
273,cd4-t-helper
274,cd4-t-helper
275,cd4-t-helper
276,cd4-t-helper
277,cd4-t-helper
278,cd4-t-helper
279,cd4-t-helper
280,cd4-t-helper
281,cd4-t-helper
282,cd4-t-helper
283,cd4-t-helper
284,cd4-t-helper
285,cd4-t-helper
286,cd4-t-helper
287,cd4-t-helper
288,cd4-t-helper
289,cd4-t-helper
290,cd4-t-helper
291,cd4-t-helper
292,cd4-t-helper
293,cd56-nk
294,cd56-nk
295,cd56-nk
296,cd56-nk
297,cd56-nk
298,cd56-nk
299,cd56-nk
300,cd56-nk
301,cd56-nk
302,cd56-nk
303,cd56-nk
304,cd56-nk
305,cd56-nk
306,cd56-nk
307,cd56-nk
308,cd56-nk
309,cd56-nk
310,cd56-nk
311,cd56-nk
312,cd56-nk
313,cd56-nk
314,cd56-nk
315,cd56-nk
316,cd56-nk
317,cd56-nk
318,cd56-nk
319,cd56-nk
320,cd56-nk
321,cd56-nk
322,cd56-nk
323,cd56-nk
324,cd56-nk
325,cd56-nk
326,cd56-nk
327,cd56-nk
328,cd56-nk
329,cd56-nk
330,cd56-nk
331,cd56-nk
332,cd56-nk
333,cd56-nk
334,cd56-nk
335,cd56-nk
336,cd56-nk
337,cd56-nk
338,cd56-nk
339,cd56-nk
340,cd56-nk
341,cd56-nk
342,cd56-nk
343,cd56-nk
344,cd56-nk
345,cd56-nk
346,cd56-nk
347,cd56-nk
348,cd56-nk
349,cd56-nk
350,cd56-nk
351,cd56-nk
352,cd56-nk
353,cd56-nk
354,cd56-nk
355,cd56-nk
356,cd56-nk
357,cd56-nk
358,cd56-nk
359,cd56-nk
360,cd56-nk
361,cd56-nk
362,cd56-nk
363,cd56-nk
364,cd56-nk
365,cd56-nk
366,cd56-nk
367,cd56-nk
368,cd56-nk
369,cd56-nk
370,cd56-nk
371,cd56-nk
372,cd56-nk
373,cd56-nk
374,cd56-nk
375,cd56-nk
376,cd56-nk
377,cd56-nk
378,cd56-nk
379,cd56-nk
380,memory-t
381,memory-t
382,memory-t
383,memory-t
384,memory-t
385,memory-t
386,memory-t
387,memory-t
388,memory-t
389,memory-t
390,memory-t
391,memory-t
392,memory-t
393,memory-t
394,memory-t
395,memory-t
396,memory-t
397,memory-t
398,memory-t
399,memory-t
400,memory-t
401,memory-t
402,memory-t
403,memory-t
404,memory-t
405,memory-t
406,memory-t
407,memory-t
408,memory-t
409,memory-t
410,memory-t
411,memory-t
412,memory-t
413,memory-t
414,memory-t
415,memory-t
416,memory-t
417,memory-t
418,memory-t
419,memory-t
420,memory-t
421,memory-t
422,memory-t
423,memory-t
424,memory-t
425,memory-t
426,memory-t
427,memory-t
428,memory-t
429,memory-t
430,memory-t
431,memory-t
432,memory-t
433,memory-t
434,memory-t
435,memory-t
436,memory-t
437,memory-t
438,memory-t
439,memory-t
440,memory-t
441,memory-t
442,memory-t
443,memory-t
444,memory-t
445,memory-t
446,memory-t
447,memory-t
448,memory-t
449,memory-t
450,memory-t
451,memory-t
452,memory-t
453,memory-t
454,memory-t
455,memory-t
456,memory-t
457,memory-t
458,memory-t
459,memory-t
460,memory-t
461,memory-t
462,memory-t
463,memory-t
464,memory-t
465,memory-t
466,memory-t
467,memory-t
468,memory-t
469,memory-t
470,memory-t
471,memory-t
472,memory-t
473,naive-cytotoxic
474,naive-cytotoxic
475,naive-cytotoxic
476,naive-cytotoxic
477,naive-cytotoxic
478,naive-cytotoxic
479,naive-cytotoxic
480,naive-cytotoxic
481,naive-cytotoxic
482,naive-cytotoxic
483,naive-cytotoxic
484,naive-cytotoxic
485,naive-cytotoxic
486,naive-cytotoxic
487,naive-cytotoxic
488,naive-cytotoxic
489,naive-cytotoxic
490,naive-cytotoxic
491,naive-cytotoxic
492,naive-cytotoxic
493,naive-cytotoxic
494,naive-cytotoxic
495,naive-cytotoxic
496,naive-cytotoxic
497,naive-cytotoxic
498,naive-cytotoxic
499,naive-cytotoxic
500,naive-cytotoxic
501,naive-cytotoxic
502,naive-cytotoxic
503,naive-cytotoxic
504,naive-cytotoxic
505,naive-cytotoxic
506,naive-cytotoxic
507,naive-cytotoxic
508,naive-cytotoxic
509,naive-cytotoxic
510,naive-cytotoxic
511,naive-cytotoxic
512,naive-cytotoxic
513,naive-cytotoxic
514,naive-cytotoxic
515,naive-cytotoxic
516,naive-cytotoxic
517,naive-cytotoxic
518,naive-cytotoxic
519,naive-cytotoxic
520,naive-cytotoxic
521,naive-cytotoxic
522,naive-cytotoxic
523,naive-cytotoxic
524,naive-cytotoxic
525,naive-cytotoxic
526,naive-cytotoxic
527,naive-cytotoxic
528,naive-cytotoxic
529,naive-cytotoxic
530,naive-cytotoxic
531,naive-cytotoxic
532,naive-cytotoxic
533,naive-cytotoxic
534,naive-cytotoxic
535,naive-cytotoxic
536,naive-cytotoxic
537,naive-cytotoxic
538,naive-cytotoxic
539,naive-cytotoxic
540,naive-cytotoxic
541,naive-cytotoxic
542,naive-cytotoxic
543,naive-cytotoxic
544,naive-cytotoxic
545,naive-cytotoxic
546,naive-cytotoxic
547,naive-cytotoxic
548,naive-cytotoxic
549,naive-cytotoxic
550,naive-cytotoxic
551,naive-cytotoxic
552,naive-cytotoxic
553,naive-cytotoxic
554,naive-cytotoxic
555,naive-cytotoxic
556,naive-cytotoxic
557,naive-cytotoxic
558,naive-cytotoxic
559,naive-cytotoxic
560,naive-cytotoxic
561,naive-cytotoxic
562,naive-cytotoxic
563,naive-cytotoxic
564,naive-cytotoxic
565,naive-cytotoxic
566,naive-cytotoxic
567,naive-cytotoxic
568,naive-cytotoxic
569,naive-cytotoxic
570,naive-cytotoxic
571,naive-cytotoxic
572,naive-cytotoxic
573,naive-cytotoxic
574,naive-cytotoxic
575,naive-t
576,naive-t
577,naive-t
578,naive-t
579,naive-t
580,naive-t
581,naive-t
582,naive-t
583,naive-t
584,naive-t
585,naive-t
586,naive-t
587,naive-t
588,naive-t
589,naive-t
590,naive-t
591,naive-t
592,naive-t
593,naive-t
594,naive-t
595,naive-t
596,naive-t
597,naive-t
598,naive-t
599,naive-t
600,naive-t
601,naive-t
602,naive-t
603,naive-t
604,naive-t
605,naive-t
606,naive-t
607,naive-t
608,naive-t
609,naive-t
610,naive-t
611,naive-t
612,naive-t
613,naive-t
614,naive-t
615,naive-t
616,naive-t
617,naive-t
618,naive-t
619,naive-t
620,naive-t
621,naive-t
622,naive-t
623,naive-t
624,naive-t
625,naive-t
626,naive-t
627,naive-t
628,naive-t
629,naive-t
630,naive-t
631,naive-t
632,naive-t
633,naive-t
634,naive-t
635,naive-t
636,naive-t
637,naive-t
638,naive-t
639,naive-t
640,naive-t
641,naive-t
642,naive-t
643,naive-t
644,naive-t
645,naive-t
646,naive-t
647,naive-t
648,naive-t
649,naive-t
650,naive-t
651,naive-t
652,naive-t
653,naive-t
654,naive-t
655,naive-t
656,naive-t
657,naive-t
658,naive-t
659,naive-t
660,naive-t
661,naive-t
662,naive-t
663,naive-t
664,naive-t
665,naive-t
666,naive-t
667,naive-t
668,naive-t
669,naive-t
670,naive-t
671,naive-t
672,naive-t
673,naive-t
674,naive-t
675,naive-t
676,naive-t
677,naive-t
678,naive-t
679,regulatory-t
680,regulatory-t
681,regulatory-t
682,regulatory-t
683,regulatory-t
684,regulatory-t
685,regulatory-t
686,regulatory-t
687,regulatory-t
688,regulatory-t
689,regulatory-t
690,regulatory-t
691,regulatory-t
692,regulatory-t
693,regulatory-t
694,regulatory-t
695,regulatory-t
696,regulatory-t
697,regulatory-t
698,regulatory-t
699,regulatory-t
700,regulatory-t
701,regulatory-t
702,regulatory-t
703,regulatory-t
704,regulatory-t
705,regulatory-t
706,regulatory-t
707,regulatory-t
708,regulatory-t
709,regulatory-t
710,regulatory-t
711,regulatory-t
712,regulatory-t
713,regulatory-t
714,regulatory-t
715,regulatory-t
716,regulatory-t
717,regulatory-t
718,regulatory-t
719,regulatory-t
720,regulatory-t
721,regulatory-t
722,regulatory-t
723,regulatory-t
724,regulatory-t
725,regulatory-t
726,regulatory-t
727,regulatory-t
728,regulatory-t
729,regulatory-t
730,regulatory-t
731,regulatory-t
732,regulatory-t
733,regulatory-t
734,regulatory-t
735,regulatory-t
736,regulatory-t
737,regulatory-t
738,regulatory-t
739,regulatory-t
740,regulatory-t
741,regulatory-t
742,regulatory-t
743,regulatory-t
744,regulatory-t
745,regulatory-t
746,regulatory-t
747,regulatory-t
748,regulatory-t
749,regulatory-t
750,regulatory-t
751,regulatory-t
752,regulatory-t
753,regulatory-t
754,regulatory-t
755,regulatory-t
756,regulatory-t
757,regulatory-t
758,regulatory-t
759,regulatory-t
760,regulatory-t
761,regulatory-t
762,regulatory-t
763,regulatory-t
764,regulatory-t
765,regulatory-t
766,regulatory-t
767,regulatory-t
768,regulatory-t
769,regulatory-t
770,regulatory-t
771,regulatory-t
772,regulatory-t
773,regulatory-t
774,regulatory-t
775,regulatory-t
776,regulatory-t
777,regulatory-t
778,regulatory-t
