cell_id,cell_type
221,Heart_and_Aorta.10X_P7_4_fibroblast.187
222,Heart_and_Aorta.10X_P7_4_fibroblast.187
223,Heart_and_Aorta.10X_P7_4_fibroblast.187
224,Heart_and_Aorta.10X_P7_4_fibroblast.187
225,Heart_and_Aorta.10X_P7_4_fibroblast.187
226,Heart_and_Aorta.10X_P7_4_fibroblast.187
227,Heart_and_Aorta.10X_P7_4_fibroblast.187
228,Heart_and_Aorta.10X_P7_4_fibroblast.187
229,Heart_and_Aorta.10X_P7_4_fibroblast.187
230,Heart_and_Aorta.10X_P7_4_fibroblast.187
231,Heart_and_Aorta.10X_P7_4_fibroblast.187
232,Heart_and_Aorta.10X_P7_4_fibroblast.187
233,Heart_and_Aorta.10X_P7_4_fibroblast.187
234,Heart_and_Aorta.10X_P7_4_fibroblast.187
235,Heart_and_Aorta.10X_P7_4_fibroblast.187
236,Heart_and_Aorta.10X_P7_4_fibroblast.187
237,Heart_and_Aorta.10X_P7_4_fibroblast.187
238,Heart_and_Aorta.10X_P7_4_fibroblast.187
239,Heart_and_Aorta.10X_P7_4_fibroblast.187
240,Heart_and_Aorta.10X_P7_4_fibroblast.187
241,Heart_and_Aorta.10X_P7_4_fibroblast.187
242,Heart_and_Aorta.10X_P7_4_fibroblast.187
243,Heart_and_Aorta.10X_P7_4_fibroblast.187
244,Heart_and_Aorta.10X_P7_4_fibroblast.187
245,Heart_and_Aorta.10X_P7_4_fibroblast.187
246,Heart_and_Aorta.10X_P7_4_fibroblast.187
247,Heart_and_Aorta.10X_P7_4_fibroblast.187
248,Heart_and_Aorta.10X_P7_4_fibroblast.187
249,Heart_and_Aorta.10X_P7_4_fibroblast.187
250,Heart_and_Aorta.10X_P7_4_fibroblast.187
251,Heart_and_Aorta.10X_P7_4_fibroblast.187
252,Heart_and_Aorta.10X_P7_4_fibroblast.187
253,Heart_and_Aorta.10X_P7_4_fibroblast.187
254,Heart_and_Aorta.10X_P7_4_fibroblast.187
255,Heart_and_Aorta.10X_P7_4_fibroblast.187
256,Heart_and_Aorta.10X_P7_4_fibroblast.187
257,Heart_and_Aorta.10X_P7_4_fibroblast.187
258,Heart_and_Aorta.10X_P7_4_fibroblast.187
259,Heart_and_Aorta.10X_P7_4_fibroblast.187
260,Heart_and_Aorta.10X_P7_4_fibroblast.187
261,Heart_and_Aorta.10X_P7_4_fibroblast.187
262,Heart_and_Aorta.10X_P7_4_fibroblast.187
263,Heart_and_Aorta.10X_P7_4_fibroblast.187
264,Heart_and_Aorta.10X_P7_4_fibroblast.187
265,Heart_and_Aorta.10X_P7_4_fibroblast.187
266,Heart_and_Aorta.10X_P7_4_fibroblast.187
267,Heart_and_Aorta.10X_P7_4_fibroblast.187
268,Heart_and_Aorta.10X_P7_4_fibroblast.187
269,Heart_and_Aorta.10X_P7_4_fibroblast.187
270,Heart_and_Aorta.10X_P7_4_fibroblast.187
271,Heart_and_Aorta.10X_P7_4_fibroblast.187
272,Heart_and_Aorta.10X_P7_4_fibroblast.187
273,Heart_and_Aorta.10X_P7_4_fibroblast.187
274,Heart_and_Aorta.10X_P7_4_fibroblast.187
275,Heart_and_Aorta.10X_P7_4_fibroblast.187
276,Heart_and_Aorta.10X_P7_4_fibroblast.187
277,Heart_and_Aorta.10X_P7_4_fibroblast.187
278,Heart_and_Aorta.10X_P7_4_fibroblast.187
279,Heart_and_Aorta.10X_P7_4_fibroblast.187
280,Heart_and_Aorta.10X_P7_4_fibroblast.187
281,Heart_and_Aorta.10X_P7_4_fibroblast.187
282,Heart_and_Aorta.10X_P7_4_fibroblast.187
283,Heart_and_Aorta.10X_P7_4_fibroblast.187
284,Heart_and_Aorta.10X_P7_4_fibroblast.187
285,Heart_and_Aorta.10X_P7_4_fibroblast.187
286,Heart_and_Aorta.10X_P7_4_fibroblast.187
287,Heart_and_Aorta.10X_P7_4_fibroblast.187
288,Heart_and_Aorta.10X_P7_4_fibroblast.187
289,Heart_and_Aorta.10X_P7_4_fibroblast.187
290,Heart_and_Aorta.10X_P7_4_fibroblast.187
291,Heart_and_Aorta.10X_P7_4_fibroblast.187
292,Heart_and_Aorta.10X_P7_4_fibroblast.187
293,Heart_and_Aorta.10X_P7_4_fibroblast.187
294,Heart_and_Aorta.10X_P7_4_fibroblast.187
295,Heart_and_Aorta.10X_P7_4_fibroblast.187
296,Heart_and_Aorta.10X_P7_4_fibroblast.187
297,Heart_and_Aorta.10X_P7_4_fibroblast.187
298,Heart_and_Aorta.10X_P7_4_fibroblast.187
299,Heart_and_Aorta.10X_P7_4_fibroblast.187
300,Heart_and_Aorta.10X_P7_4_fibroblast.187
301,Heart_and_Aorta.10X_P7_4_fibroblast.187
302,Heart_and_Aorta.10X_P7_4_fibroblast.187
303,Heart_and_Aorta.10X_P7_4_fibroblast.187
304,Heart_and_Aorta.10X_P7_4_fibroblast.187
305,Heart_and_Aorta.10X_P7_4_fibroblast.187
306,Heart_and_Aorta.10X_P7_4_fibroblast.187
307,Heart_and_Aorta.10X_P7_4_fibroblast.187
308,Heart_and_Aorta.10X_P7_4_fibroblast.187
309,Heart_and_Aorta.10X_P7_4_fibroblast.187
310,Heart_and_Aorta.10X_P7_4_fibroblast.187
311,Heart_and_Aorta.10X_P7_4_fibroblast.187
312,Heart_and_Aorta.10X_P7_4_fibroblast.187
313,Heart_and_Aorta.10X_P7_4_fibroblast.187
314,Heart_and_Aorta.10X_P7_4_fibroblast.187
315,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
316,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
317,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
318,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
319,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
320,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
321,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
322,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
323,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
324,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
325,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
326,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
327,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
328,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
329,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
330,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
331,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
332,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
333,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
334,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
335,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
336,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
337,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
338,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
339,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
340,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
341,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
342,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
343,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
344,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
345,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
346,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
347,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
348,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
349,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
350,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
351,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
352,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
353,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
354,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
355,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
356,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
357,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
358,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
359,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
360,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
361,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
362,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
363,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
364,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
365,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
366,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
367,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
368,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
369,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
370,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
371,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
372,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
373,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
374,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
375,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
376,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
377,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
378,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
379,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
380,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
381,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
382,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
383,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
384,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
385,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
386,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
387,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
388,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
389,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
390,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
391,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
392,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
393,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
394,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
395,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
396,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
397,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
398,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
399,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
400,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
401,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
402,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
403,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
404,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
405,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
406,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
407,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
408,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
409,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
410,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
411,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
412,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
413,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
414,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
415,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
416,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
417,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
418,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
419,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
420,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
421,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
422,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
423,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
424,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
425,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
426,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
427,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
428,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
429,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
430,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
431,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
432,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
433,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
434,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
435,Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43
