cell_id,cell_type
165,Tnaive.CM_CD8.
166,Tnaive.CM_CD4.
167,Tfh.
168,Tnaive.CM_CD8.
169,Tregs.
170,Tnaive.CM_CD4.
171,Tnaive.CM_CD4.
172,Trm_gut_CD8.
173,Teffector.EM_CD4.
174,Trm_gut_CD8.
175,Tem.emra_CD8.
176,Trm_Th1.Th17.
177,Trm.em_CD8.
178,Tregs.
179,Trm.em_CD8.
180,Tregs.
181,Tnaive.CM_CD4.
182,Tfh.
183,Tfh.
184,Tnaive.CM_CD4.
185,Tnaive.CM_CD8.
186,Trm_gut_CD8.
187,Trm_gut_CD8.
188,Teffector.EM_CD4.
189,Tnaive.CM_CD4.
190,Tnaive.CM_CD4.
191,Trm_gut_CD8.
192,Trm.em_CD8.
193,MAIT.
194,Tregs.
195,Tnaive.CM_CD4.
196,Tnaive.CM_CD4.
197,Tfh.
198,Trm_Th1.Th17.
199,Tfh.
200,Tnaive.CM_CD4.
201,Tnaive.CM_CD4.
202,Trm_Th1.Th17.
203,Tnaive.CM_CD4.
204,Tnaive.CM_CD4.
205,Trm_gut_CD8.
206,Tnaive.CM_CD4.
207,Tfh.
208,Tnaive.CM_CD4.
209,Trm_gut_CD8.
210,Tregs.
211,Tnaive.CM_CD8.
212,Tem.emra_CD8.
213,Teffector.EM_CD4.
214,Tnaive.CM_CD8.
215,Tregs.
216,Trm_Th1.Th17.
217,Tregs.
218,Teffector.EM_CD4.
219,Tnaive.CM_CD4.
220,Tnaive.CM_CD4.
221,T_CD4.CD8.
222,Tnaive.CM_CD4.
223,Trm_gut_CD8.
224,Trm_Th1.Th17.
225,T_CD4.CD8.
226,Trm_gut_CD8.
227,Tfh.
228,Tgd_CRTAM..
229,Tnaive.CM_CD4.
230,Tnaive.CM_CD8.
231,Tnaive.CM_CD4.
232,Tfh.
233,Tgd_CRTAM..
234,Tregs.
235,Teffector.EM_CD4.
236,Tregs.
237,Tem.emra_CD8.
238,Tgd_CRTAM..
239,Tnaive.CM_CD4.
240,Tfh.
241,Tfh.
242,Trm_gut_CD8.
243,Tnaive.CM_CD4.
244,Tfh.
245,Tnaive.CM_CD4.
246,Teffector.EM_CD4.
247,Trm_gut_CD8.
248,Tnaive.CM_CD4.
249,Trm_Th1.Th17.
250,Trm_Th1.Th17.
251,Tnaive.CM_CD8.
252,MAIT.
253,Tfh.
254,Tfh.
255,T_CD4.CD8.
256,Trm_Th1.Th17.
257,Tregs.
258,Tnaive.CM_CD4.
259,MAIT.
260,Tnaive.CM_CD8.
261,Tnaive.CM_CD4.
262,Tnaive.CM_CD8.
263,Tnaive.CM_CD4.
264,Teffector.EM_CD4.
265,Tregs.
266,Tregs.
267,Trm_Th1.Th17.
268,Tfh.
269,Tnaive.CM_CD4.
270,Tfh.
271,Trm_Th1.Th17.
272,Tnaive.CM_CD4.
273,Tnaive.CM_CD8.
274,Tregs.
275,Tregs.
276,Tnaive.CM_CD4.
277,Tnaive.CM_CD4.
278,Tgd_CRTAM..
279,Tnaive.CM_CD4.
280,Tnaive.CM_CD4.
281,Tnaive.CM_CD4.
282,Tfh.
283,Tfh.
284,Trm_Th1.Th17.
285,Tnaive.CM_CD8.
286,Tregs.
287,Tregs.
288,MAIT.
289,Tnaive.CM_CD4.
290,Trm.em_CD8.
291,Teffector.EM_CD4.
292,Tgd_CRTAM..
293,Teffector.EM_CD4.
294,Tnaive.CM_CD4.
295,Tnaive.CM_CD8.
296,Tnaive.CM_CD8.
297,Tfh.
298,Tregs.
299,Tregs.
300,Tem.emra_CD8.
301,Tem.emra_CD8.
302,Tfh.
303,Tregs.
304,Cycling.T.NK.
305,Tregs.
306,Trm_Th1.Th17.
307,Tfh.
308,Trm_gut_CD8.
309,Trm_gut_CD8.
310,Tfh.
311,MAIT.
312,Tfh.
313,Tfh.
314,Tfh.
315,Trm_Th1.Th17.
316,Tnaive.CM_CD4.
317,Tnaive.CM_CD4.
318,Tnaive.CM_CD4.
319,Tnaive.CM_CD4.
320,Tnaive.CM_CD8.
321,Tfh.
322,Tregs.
323,Tem.emra_CD8.
324,Trm_gut_CD8.
325,Tnaive.CM_CD4.
326,Tfh.
327,Tnaive.CM_CD4.
328,Trm_Th1.Th17.
329,Tnaive.CM_CD4.
330,Tnaive.CM_CD8.
331,Tnaive.CM_CD8.
332,Teffector.EM_CD4.
333,Trm_Th1.Th17.
334,Trm_Th1.Th17.
335,Trm_Th1.Th17.
336,MAIT.
337,Tnaive.CM_CD8.
338,Tfh.
339,Trm_gut_CD8.
340,Trm.em_CD8.
341,Tnaive.CM_CD4.
342,Trm_Th1.Th17.
343,Tnaive.CM_CD8.
344,Trm.em_CD8.
345,Tem.emra_CD8.
346,T_CD4.CD8.
347,Tfh.
348,Tem.emra_CD8.
349,Tnaive.CM_CD8.
350,Tfh.
351,Tnaive.CM_CD4.
352,Tfh.
353,Tnaive.CM_CD8.
354,Tnaive.CM_CD8.
355,Tregs.
356,Tregs.
357,Tnaive.CM_CD4.
358,Tregs.
359,Teffector.EM_CD4.
360,Tgd_CRTAM..
361,MAIT.
362,Trm_gut_CD8.
363,Teffector.EM_CD4.
364,Tregs.
365,Tnaive.CM_CD8.
366,Trm_Th1.Th17.
367,Trm.em_CD8.
368,Tregs.
369,Tfh.
370,Tregs.
371,Tfh.
372,Tnaive.CM_CD4.
373,Tgd_CRTAM..
374,Tgd_CRTAM..
375,Tnaive.CM_CD8.
376,Trm_gut_CD8.
377,Tfh.
378,Tnaive.CM_CD4.
379,Tnaive.CM_CD4.
380,Trm_gut_CD8.
381,Tfh.
382,Tnaive.CM_CD4.
383,Tnaive.CM_CD4.
384,Teffector.EM_CD4.
385,Trm.em_CD8.
386,Tem.emra_CD8.
387,Tgd_CRTAM..
388,Tregs.
389,Tregs.
390,Tregs.
391,Tnaive.CM_CD4.
392,Tem.emra_CD8.
393,Tregs.
394,Tregs.
395,Trm.em_CD8.
396,Tfh.
397,Tgd_CRTAM..
398,Trm.em_CD8.
399,T_CD4.CD8.
400,Tem.emra_CD8.
401,Tregs.
402,Teffector.EM_CD4.
403,Tnaive.CM_CD8.
404,Tregs.
405,Trm_gut_CD8.
406,Teffector.EM_CD4.
407,Tnaive.CM_CD4.
408,Tnaive.CM_CD4.
409,Trm_Th1.Th17.
410,Tregs.
411,Trm.em_CD8.
412,Tnaive.CM_CD4.
413,Tem.emra_CD8.
414,Tnaive.CM_CD4.
415,Tnaive.CM_CD8.
416,Tem.emra_CD8.
417,Trm_Th1.Th17.
418,Trm.em_CD8.
419,Tnaive.CM_CD4.
420,Tregs.
421,Tnaive.CM_CD8.
422,Tfh.
423,Tfh.
424,Teffector.EM_CD4.
425,Tfh.
426,Tregs.
427,Trm_gut_CD8.
428,Trm_gut_CD8.
429,Trm_Th1.Th17.
430,Tem.emra_CD8.
431,Tfh.
432,Tem.emra_CD8.
433,Tnaive.CM_CD4.
434,Trm.em_CD8.
435,Tnaive.CM_CD8.
436,Tnaive.CM_CD4.
437,Tnaive.CM_CD4.
438,Trm_gut_CD8.
439,Tregs.
440,Tnaive.CM_CD4.
441,Trm_gut_CD8.
442,MAIT.
443,Tnaive.CM_CD8.
444,Tnaive.CM_CD8.
445,Tnaive.CM_CD8.
446,Tgd_CRTAM..
447,Tem.emra_CD8.
448,Tfh.
449,Tnaive.CM_CD4.
450,Tnaive.CM_CD8.
451,Tfh.
452,Tnaive.CM_CD8.
453,Tfh.
454,Tfh.
455,Tnaive.CM_CD8.
456,MAIT.
457,Teffector.EM_CD4.
458,Tnaive.CM_CD4.
459,Tnaive.CM_CD8.
460,Tregs.
461,Teffector.EM_CD4.
462,Tnaive.CM_CD4.
463,Tfh.
464,Teffector.EM_CD4.
465,Tregs.
466,Tnaive.CM_CD8.
467,Trm_Th1.Th17.
468,Teffector.EM_CD4.
469,Tnaive.CM_CD4.
470,Tfh.
471,Trm.em_CD8.
472,Tregs.
473,Teffector.EM_CD4.
474,T_CD4.CD8.
475,Tnaive.CM_CD4.
476,Tgd_CRTAM..
477,Teffector.EM_CD4.
478,Tem.emra_CD8.
479,Tgd_CRTAM..
480,Tfh.
481,Tnaive.CM_CD4.
482,Tfh.
483,Tnaive.CM_CD4.
484,Tnaive.CM_CD8.
485,Tnaive.CM_CD8.
486,Tnaive.CM_CD8.
487,Trm_Th1.Th17.
488,Tregs.
489,Tnaive.CM_CD8.
490,Trm_gut_CD8.
491,Tnaive.CM_CD4.
492,MAIT.
493,Tregs.
494,Tnaive.CM_CD4.
495,Tem.emra_CD8.
496,Tnaive.CM_CD4.
497,Tregs.
498,Trm_Th1.Th17.
499,Tregs.
500,Tnaive.CM_CD4.
501,MAIT.
502,Tfh.
503,Tfh.
504,Tfh.
505,Tgd_CRTAM..
506,Tnaive.CM_CD4.
507,Tnaive.CM_CD4.
508,MAIT.
509,Tnaive.CM_CD4.
510,Tem.emra_CD8.
511,Tnaive.CM_CD8.
512,Trm_Th1.Th17.
513,Teffector.EM_CD4.
514,Teffector.EM_CD4.
515,Tnaive.CM_CD8.
516,Tgd_CRTAM..
517,Trm_gut_CD8.
518,Tfh.
519,Tnaive.CM_CD8.
520,Tnaive.CM_CD8.
521,Tnaive.CM_CD8.
522,Tnaive.CM_CD4.
523,Tnaive.CM_CD4.
524,Tfh.
525,MAIT.
526,Tnaive.CM_CD4.
527,Trm.em_CD8.
528,Tregs.
529,Tnaive.CM_CD8.
530,Trm_gut_CD8.
531,Trm_gut_CD8.
532,Tem.emra_CD8.
533,Trm_Th1.Th17.
534,Tnaive.CM_CD4.
535,Tnaive.CM_CD8.
536,Trm.em_CD8.
537,Tnaive.CM_CD4.
538,Tfh.
539,Tfh.
540,Teffector.EM_CD4.
541,Tem.emra_CD8.
542,Tem.emra_CD8.
543,Trm.em_CD8.
544,Trm_gut_CD8.
545,Trm.em_CD8.
546,Tnaive.CM_CD8.
547,Trm_Th1.Th17.
548,Tfh.
549,Tnaive.CM_CD8.
550,Tnaive.CM_CD4.
551,Tregs.
552,Trm_gut_CD8.
553,Trm_Th1.Th17.
554,Tregs.
555,Tnaive.CM_CD4.
556,Trm_Th1.Th17.
557,Tem.emra_CD8.
558,Tnaive.CM_CD4.
559,Trm.em_CD8.
560,Teffector.EM_CD4.
561,Teffector.EM_CD4.
562,Tnaive.CM_CD4.
563,Trm_gut_CD8.
564,Tregs.
565,Tnaive.CM_CD8.
566,Tnaive.CM_CD8.
567,Trm_Th1.Th17.
568,Tfh.
569,Tgd_CRTAM..
570,Tnaive.CM_CD4.
571,Tfh.
572,Trm_Th1.Th17.
573,Tregs.
574,Trm.em_CD8.
575,Tgd_CRTAM..
576,Trm_Th1.Th17.
577,Tfh.
578,Trm.em_CD8.
579,Trm_Th1.Th17.
580,Tnaive.CM_CD4.
581,Tfh.
582,Tgd_CRTAM..
583,Tregs.
584,Tregs.
585,Trm.em_CD8.
586,Tnaive.CM_CD4.
587,Tnaive.CM_CD8.
588,Tem.emra_CD8.
589,Tfh.
590,Tnaive.CM_CD4.
591,Tgd_CRTAM..
592,Tregs.
593,Tnaive.CM_CD8.
594,Tgd_CRTAM..
595,Tnaive.CM_CD4.
596,Tnaive.CM_CD4.
597,Tem.emra_CD8.
598,Tnaive.CM_CD4.
599,Tregs.
600,Trm.em_CD8.
601,Tnaive.CM_CD8.
602,Trm_Th1.Th17.
603,MAIT.
604,Trm.em_CD8.
605,Tregs.
606,Tnaive.CM_CD8.
607,Tfh.
608,Tfh.
609,Tnaive.CM_CD4.
610,Tgd_CRTAM..
611,Tgd_CRTAM..
612,Tnaive.CM_CD8.
613,Tnaive.CM_CD8.
614,Tnaive.CM_CD4.
615,MAIT.
616,Tnaive.CM_CD4.
617,Tnaive.CM_CD4.
618,Trm_gut_CD8.
619,Tnaive.CM_CD4.
620,Tregs.
621,Tregs.
622,Tnaive.CM_CD4.
623,Tfh.
624,Tnaive.CM_CD4.
625,Tfh.
626,Tfh.
627,Tregs.
628,Teffector.EM_CD4.
629,Tnaive.CM_CD4.
630,Tfh.
631,Teffector.EM_CD4.
632,Tnaive.CM_CD4.
633,Tfh.
634,Tfh.
635,Trm_gut_CD8.
636,Tregs.
637,Tnaive.CM_CD4.
638,Tem.emra_CD8.
639,Tnaive.CM_CD4.
640,Teffector.EM_CD4.
641,Tem.emra_CD8.
642,Tnaive.CM_CD4.
643,Tnaive.CM_CD8.
644,Tnaive.CM_CD8.
645,Tfh.
646,Tnaive.CM_CD8.
647,MAIT.
648,Trm_Th1.Th17.
649,Tfh.
650,Tregs.
651,Tregs.
652,Tnaive.CM_CD4.
653,Tem.emra_CD8.
654,Teffector.EM_CD4.
655,Tnaive.CM_CD4.
656,Tnaive.CM_CD4.
657,Tgd_CRTAM..
658,Tfh.
659,Trm_Th1.Th17.
660,Tnaive.CM_CD4.
661,Trm_gut_CD8.
662,Tnaive.CM_CD4.
663,Tem.emra_CD8.
664,Tnaive.CM_CD4.
665,Trm_gut_CD8.
666,Teffector.EM_CD4.
667,Trm_gut_CD8.
668,Tfh.
669,Tregs.
670,Tnaive.CM_CD4.
671,Tnaive.CM_CD8.
672,Tnaive.CM_CD4.
673,Tnaive.CM_CD4.
674,Tnaive.CM_CD4.
675,Teffector.EM_CD4.
676,Tfh.
677,Tnaive.CM_CD4.
678,Trm.em_CD8.
679,Tnaive.CM_CD4.
680,Tregs.
681,Trm_Th1.Th17.
682,Tregs.
683,Tregs.
684,Tnaive.CM_CD8.
685,Tfh.
686,Tfh.
687,Tnaive.CM_CD4.
688,Tnaive.CM_CD8.
689,Tgd_CRTAM..
690,Tnaive.CM_CD8.
691,Trm_Th1.Th17.
692,Trm_gut_CD8.
693,Tfh.
694,Tnaive.CM_CD8.
695,Tnaive.CM_CD4.
696,Teffector.EM_CD4.
697,Tnaive.CM_CD4.
698,Tregs.
699,Tem.emra_CD8.
700,Tnaive.CM_CD4.
701,Tnaive.CM_CD8.
702,Teffector.EM_CD4.
703,Teffector.EM_CD4.
704,Tregs.
705,Tregs.
706,Tnaive.CM_CD4.
707,Teffector.EM_CD4.
708,Tnaive.CM_CD4.
709,Tfh.
710,Tem.emra_CD8.
711,Trm_gut_CD8.
712,Tfh.
713,Tregs.
714,Teffector.EM_CD4.
715,Tfh.
716,Tnaive.CM_CD8.
717,Tnaive.CM_CD4.
718,Tregs.
719,Trm.em_CD8.
720,Tem.emra_CD8.
721,MAIT.
722,Tem.emra_CD8.
723,Tnaive.CM_CD8.
724,Tnaive.CM_CD8.
725,Tregs.
726,Tnaive.CM_CD4.
727,Tfh.
728,Tnaive.CM_CD8.
729,Tregs.
730,Tfh.
731,Tfh.
732,Tregs.
733,Trm_Th1.Th17.
734,Tnaive.CM_CD8.
735,Teffector.EM_CD4.
736,Tem.emra_CD8.
737,Tnaive.CM_CD4.
738,Tnaive.CM_CD8.
739,Tregs.
740,Tfh.
741,Trm_gut_CD8.
742,Tregs.
743,Tnaive.CM_CD4.
744,Trm_Th1.Th17.
745,Tnaive.CM_CD8.
746,Tfh.
747,Tnaive.CM_CD4.
748,Tregs.
749,Tnaive.CM_CD8.
750,Tnaive.CM_CD4.
751,Tregs.
752,Tfh.
753,Tgd_CRTAM..
754,Trm_Th1.Th17.
755,Tfh.
756,Teffector.EM_CD4.
757,Tnaive.CM_CD8.
758,Trm_Th1.Th17.
759,Trm_Th1.Th17.
760,Tnaive.CM_CD8.
761,Tregs.
762,Teffector.EM_CD4.
763,Tnaive.CM_CD4.
764,Tfh.
765,Teffector.EM_CD4.
766,Tnaive.CM_CD8.
767,Tnaive.CM_CD8.
768,Tnaive.CM_CD4.
769,Tnaive.CM_CD8.
770,Tfh.
771,Teffector.EM_CD4.
772,Tregs.
773,Tnaive.CM_CD4.
774,Tregs.
775,Tnaive.CM_CD4.
776,Tfh.
777,Teffector.EM_CD4.
778,Tnaive.CM_CD8.
779,Teffector.EM_CD4.
780,Trm_Th1.Th17.
781,Tfh.
782,Tnaive.CM_CD4.
783,Tregs.
784,Tfh.
785,Trm_Th1.Th17.
786,Tnaive.CM_CD4.
787,Tnaive.CM_CD8.
788,Tfh.
789,Tregs.
790,Trm_gut_CD8.
791,Tnaive.CM_CD4.
792,Tnaive.CM_CD4.
793,Tnaive.CM_CD4.
794,Teffector.EM_CD4.
795,Trm_gut_CD8.
796,Teffector.EM_CD4.
797,Tnaive.CM_CD4.
798,Trm_Th1.Th17.
799,Tgd_CRTAM..
800,Tnaive.CM_CD4.
801,Trm_Th1.Th17.
802,Trm_Th1.Th17.
803,Trm_Th1.Th17.
804,Tnaive.CM_CD8.
805,Tnaive.CM_CD4.
806,Trm_gut_CD8.
807,Tnaive.CM_CD8.
808,Tregs.
809,Tem.emra_CD8.
810,Tnaive.CM_CD4.
811,Tfh.
812,Tregs.
813,Tregs.
814,Tgd_CRTAM..
815,Tnaive.CM_CD4.
816,Tfh.
817,Tem.emra_CD8.
818,Tnaive.CM_CD4.
819,Tregs.
820,T_CD4.CD8.
821,Tfh.
822,Trm.em_CD8.
823,Teffector.EM_CD4.
824,Tfh.
825,Teffector.EM_CD4.
826,Trm_Th1.Th17.
827,Tnaive.CM_CD8.
828,Tfh.
829,Tnaive.CM_CD4.
830,Tnaive.CM_CD4.
831,Trm_gut_CD8.
832,Tregs.
833,Tem.emra_CD8.
834,Trm_gut_CD8.
835,Trm_Th1.Th17.
836,Tnaive.CM_CD8.
837,Tfh.
838,Teffector.EM_CD4.
839,Tfh.
840,Tnaive.CM_CD8.
841,Teffector.EM_CD4.
842,Trm_Th1.Th17.
843,Trm_gut_CD8.
844,Tfh.
845,Tfh.
846,T_CD4.CD8.
847,Tgd_CRTAM..
848,Tnaive.CM_CD4.
849,Tgd_CRTAM..
850,MAIT.
851,Tem.emra_CD8.
852,Tfh.
853,Trm_Th1.Th17.
854,Tnaive.CM_CD4.
855,Tregs.
856,Tnaive.CM_CD4.
857,Tgd_CRTAM..
858,Tnaive.CM_CD8.
859,Tnaive.CM_CD4.
860,Tnaive.CM_CD4.
861,Tfh.
862,Tregs.
863,Tregs.
864,Tfh.
865,Tfh.
866,Tfh.
867,Tnaive.CM_CD4.
868,Trm_Th1.Th17.
869,Tnaive.CM_CD4.
870,Tfh.
871,Tnaive.CM_CD4.
872,Tnaive.CM_CD8.
873,Tnaive.CM_CD4.
874,Trm_gut_CD8.
875,Tnaive.CM_CD4.
876,Tfh.
877,Tgd_CRTAM..
878,Tfh.
879,Tnaive.CM_CD4.
880,Teffector.EM_CD4.
881,Tnaive.CM_CD8.
882,Tnaive.CM_CD8.
883,Tnaive.CM_CD4.
884,Tnaive.CM_CD4.
885,Tnaive.CM_CD4.
886,Tnaive.CM_CD4.
887,Teffector.EM_CD4.
888,Tregs.
889,Tnaive.CM_CD4.
890,Tnaive.CM_CD4.
891,Tregs.
892,Tem.emra_CD8.
893,T_CD4.CD8.
894,Teffector.EM_CD4.
895,Tfh.
896,Tnaive.CM_CD4.
897,Tem.emra_CD8.
898,Tgd_CRTAM..
899,Trm_gut_CD8.
900,Teffector.EM_CD4.
901,Tnaive.CM_CD8.
902,Tnaive.CM_CD4.
903,MAIT.
904,Trm_gut_CD8.
905,Tnaive.CM_CD8.
906,Tregs.
907,Tfh.
908,Tfh.
909,Tregs.
910,Teffector.EM_CD4.
911,Tgd_CRTAM..
912,Trm_Th1.Th17.
913,Trm.em_CD8.
914,Tnaive.CM_CD4.
915,MAIT.
916,Trm_gut_CD8.
917,Tnaive.CM_CD4.
918,Tnaive.CM_CD4.
919,Tem.emra_CD8.
920,Tregs.
921,Tnaive.CM_CD4.
922,Tfh.
923,Tregs.
924,Teffector.EM_CD4.
925,Teffector.EM_CD4.
926,Tnaive.CM_CD4.
927,Trm.em_CD8.
928,Tnaive.CM_CD4.
929,Tnaive.CM_CD8.
930,Tfh.
931,Tfh.
932,Trm_Th1.Th17.
933,Tnaive.CM_CD4.
934,Tem.emra_CD8.
935,Tgd_CRTAM..
936,Tnaive.CM_CD4.
937,Tnaive.CM_CD4.
938,Tnaive.CM_CD4.
939,Tnaive.CM_CD4.
940,Trm.em_CD8.
941,Tnaive.CM_CD4.
942,Tnaive.CM_CD8.
943,Trm_gut_CD8.
944,Trm_Th1.Th17.
945,Tnaive.CM_CD4.
946,Tnaive.CM_CD4.
947,Trm_Th1.Th17.
948,Tnaive.CM_CD8.
949,Trm_gut_CD8.
950,Tregs.
951,Tnaive.CM_CD4.
952,Tnaive.CM_CD4.
953,Tfh.
954,Trm_Th1.Th17.
955,Tnaive.CM_CD4.
956,Trm_Th1.Th17.
957,Tnaive.CM_CD4.
958,Trm.em_CD8.
959,Trm_gut_CD8.
960,Tfh.
961,Tnaive.CM_CD4.
962,Tfh.
963,Tregs.
964,Tfh.
965,Tfh.
966,Tnaive.CM_CD4.
967,Tnaive.CM_CD4.
968,Teffector.EM_CD4.
969,Trm_gut_CD8.
970,Tfh.
971,Teffector.EM_CD4.
972,Tnaive.CM_CD4.
973,Tfh.
974,Trm.em_CD8.
975,Trm_Th1.Th17.
976,Teffector.EM_CD4.
977,Tnaive.CM_CD8.
978,Tregs.
979,Tnaive.CM_CD4.
980,Tnaive.CM_CD8.
981,Tfh.
982,Tfh.
983,Tnaive.CM_CD4.
984,Tregs.
985,Tnaive.CM_CD4.
986,Tfh.
987,Tnaive.CM_CD4.
988,Tgd_CRTAM..
989,Tem.emra_CD8.
990,Tnaive.CM_CD4.
991,MAIT.
992,Tfh.
993,Tnaive.CM_CD4.
994,Tregs.
995,Tregs.
996,Tregs.
997,Tnaive.CM_CD4.
998,Teffector.EM_CD4.
999,Tem.emra_CD8.
1000,Tregs.
1001,Tnaive.CM_CD4.
1002,Trm_Th1.Th17.
1003,Trm_gut_CD8.
1004,Trm_gut_CD8.
1005,Tgd_CRTAM..
1006,Tnaive.CM_CD4.
1007,Tgd_CRTAM..
1008,Tgd_CRTAM..
1009,Tem.emra_CD8.
1010,Trm_gut_CD8.
1011,Tfh.
1012,Tem.emra_CD8.
1013,Tregs.
1014,Tregs.
1015,Tgd_CRTAM..
1016,Tnaive.CM_CD4.
1017,Tnaive.CM_CD4.
1018,Tregs.
1019,Tnaive.CM_CD4.
1020,Tfh.
1021,Tnaive.CM_CD8.
1022,Tnaive.CM_CD8.
1023,Tem.emra_CD8.
1024,Tnaive.CM_CD4.
1025,Tregs.
1026,Tnaive.CM_CD8.
1027,Teffector.EM_CD4.
1028,Tnaive.CM_CD4.
1029,Tregs.
1030,Trm_Th1.Th17.
1031,Trm.em_CD8.
1032,Trm_Th1.Th17.
1033,Tfh.
1034,Tnaive.CM_CD4.
1035,Trm_gut_CD8.
1036,Tnaive.CM_CD4.
1037,Tfh.
1038,Tregs.
1039,Trm_Th1.Th17.
1040,Trm_Th1.Th17.
1041,Tregs.
1042,Tnaive.CM_CD8.
1043,Tnaive.CM_CD8.
1044,Trm_Th1.Th17.
1045,Teffector.EM_CD4.
1046,Tnaive.CM_CD4.
1047,Trm_Th1.Th17.
1048,Tnaive.CM_CD4.
1049,Tnaive.CM_CD4.
1050,Tfh.
1051,Tregs.
1052,Tnaive.CM_CD4.
1053,Trm_Th1.Th17.
1054,Tfh.
1055,Tnaive.CM_CD8.
1056,Tregs.
1057,Tgd_CRTAM..
1058,MAIT.
1059,Tregs.
1060,Tnaive.CM_CD8.
1061,Tregs.
1062,Trm_gut_CD8.
1063,Trm_Th1.Th17.
1064,Tfh.
1065,MAIT.
1066,Tnaive.CM_CD4.
1067,Trm_Th1.Th17.
1068,Tnaive.CM_CD4.
1069,Tregs.
1070,Tgd_CRTAM..
1071,Tfh.
1072,Trm_Th1.Th17.
1073,Teffector.EM_CD4.
1074,Tfh.
